date,code,name,trade_value,rank
20220531,302440,,40728939500,102
20220531,086280,,40685850000,103
20220531,225570,,40596538800,104
20220531,010140,,40458045060,105
20220531,307750,,39687176550,106
20220531,009540,,39631321900,107
20220531,006260,,39425936000,108
20220531,319400,,38956428525,109
20220531,121600,,38898235300,110
20220531,091990,,38771814800,111
20220531,028670,,38682406110,112
20220531,043610,,38668533620,113
20220531,047810,,38302990500,114
20220531,016790,,37341272000,115
20220531,357430,,37041457390,116
20220531,017550,,36838471345,117
20220531,006360,,36808957400,118
20220531,121800,,36745515850,119
20220531,096530,,36661298450,120
20220531,067630,,36484334600,121
20220531,002900,,36272995555,122
20220531,100090,,34671774500,123
20220531,000440,,34492682350,124
20220531,000220,,34321504090,125
20220531,034220,,34202723700,126
20220531,322000,,34072241500,127
20220531,023770,,33535658950,128
20220531,035250,,33488308300,129
20220531,001790,,33457798960,130
20220531,326030,,33331968800,131
20220531,383220,,32779185000,132
20220531,000720,,32548065500,133
20220531,053800,,31867528100,134
20220531,402340,,31865436400,135
20220531,078930,,31770249100,136
20220531,263750,,31129542300,137
20220531,004250,,30510556800,138
20220531,142210,,30057307490,139
20220531,097950,,28808039500,140
20220531,016380,,28601268450,141
20220531,011170,,28571995500,142
20220531,018260,,28062466500,143
20220531,016360,,27890269100,144
20220531,008770,,27745615000,145
20220531,336370,,27688944600,146
20220531,222420,,27435868725,147
20220531,348370,,27058165400,148
20220531,900260,,26951093956,149
20220531,066590,,26686106035,150
20220531,021240,,26411910800,151
20220531,067310,,26375486850,152
20220531,000060,,26102749450,153
20220531,004020,,26062585300,154
20220531,105840,,25550233000,155
20220531,204320,,25529849700,156
20220531,100660,,24704889430,157
20220531,353810,,24545005090,158
20220531,014830,,24418283000,159
20220531,071050,,24018791800,160
20220531,014680,,23988150000,161
20220531,005290,,23551523300,162
20220531,005830,,23457243160,163
20220531,373200,,23338144200,164
20220531,298050,,23236021000,165
20220531,336260,,22932966250,166
20220531,267320,,22722460975,167
20220531,011780,,22719471500,168
20220531,251270,,22434192100,169
20220531,306620,,22261362650,170
20220531,139480,,22185170500,171
20220531,018880,,21744946450,172
20220531,353200,,21643032300,173
20220531,377300,,21467281000,174
20220531,247660,,20974981750,175
20220531,086520,,20834898500,176
20220531,035810,,20832920175,177
20220531,073560,,20797099730,178
20220531,000100,,20715734000,179
20220531,024110,,20666528700,180
20220531,064260,,20626037530,181
20220531,086980,,20613751890,182
20220531,035900,,20584771200,183
20220531,124560,,20566068420,184
20220531,006880,,20492433950,185
20220531,086390,,20232999400,186
20220531,048410,,19997553200,187
20220531,222800,,19663671600,188
20220531,290650,,19614286600,189
20220531,051380,,19589201650,190
20220531,008040,,19523724185,191
20220531,399720,,19267370800,192
20220531,002150,,19125529250,193
20220531,058470,,19068520400,194
20220531,036930,,18955965850,195
20220531,004090,,18762793200,196
20220531,298020,,18658883000,197
20220531,008560,,18650083640,198
20220531,035760,,18535771700,199
20220531,017040,,18487543485,200
20220630,005930,,1082799462452,1
20220630,005380,,298790200000,2
20220630,000660,,284596262600,3
20220630,037440,,262050201960,4
20220630,066970,,261145325900,5
20220630,006400,,248496695000,6
20220630,214610,,189590827050,7
20220630,000270,,184739876500,8
20220630,035420,,184132546000,9
20220630,226360,,178162729810,10
20220630,373220,,172557186500,11
20220630,034020,,165885379350,12
20220630,051910,,164477508000,13
20220630,036570,,158786005500,14
20220630,310210,,146471865200,15
20220630,068270,,145019854500,16
20220630,101170,,132069542710,17
20220630,102370,,123144868100,18
20220630,205470,,123126817100,19
20220630,096770,,120923263500,20
20220630,370090,,116114407900,21
20220630,001470,,113764274500,22
20220630,051900,,112783634000,23
20220630,091990,,112434387200,24
20220630,278650,,108708979130,25
20220630,257720,,107758543250,26
20220630,028260,,107574581500,27
20220630,247540,,106452486700,28
20220630,005070,,106054649450,29
20220630,259960,,98312689000,30
20220630,006880,,97375048350,31
20220630,035720,,94023639000,32
20220630,011790,,92853754000,33
20220630,003580,,91365655660,34
20220630,010060,,89792523000,35
20220630,302440,,83002663500,36
20220630,002140,,82215654010,37
20220630,058730,,81386438960,38
20220630,055550,,80873851256,39
20220630,105560,,79800716922,40
20220630,005490,,75352062500,41
20220630,332290,,73661021330,42
20220630,010140,,71554109080,43
20220630,151860,,71515012700,44
20220630,066570,,70716496800,45
20220630,032820,,69509132165,46
20220630,020150,,68408685300,47
20220630,399720,,68382381300,48
20220630,323410,,68168671650,49
20220630,036120,,67543310640,50
20220630,009150,,67336376500,51
20220630,009830,,67129196100,52
20220630,005935,,66191261604,53
20220630,056700,,65299384440,54
20220630,060310,,64952860130,55
20220630,010620,,64184313700,56
20220630,044060,,62393132300,57
20220630,011200,,62134888500,58
20220630,222080,,57859735900,59
20220630,086890,,57195205930,60
20220630,011070,,56422585000,61
20220630,090430,,55756999500,62
20220630,003670,,55477636000,63
20220630,105840,,53169159250,64
20220630,000720,,52779789000,65
20220630,100090,,52204288800,66
20220630,011700,,51192020110,67
20220630,010950,,48716297000,68
20220630,047810,,48675043100,69
20220630,053690,,48362897350,70
20220630,041440,,47858516730,71
20220630,006910,,47326951360,72
20220630,207940,,46194414000,73
20220630,112040,,46037290500,74
20220630,090710,,44167867205,75
20220630,015760,,42803562750,76
20220630,121600,,42586833900,77
20220630,329180,,42191264500,78
20220630,030200,,41433263585,79
20220630,337450,,41068294260,80
20220630,086790,,40793684150,81
20220630,278280,,40630408200,82
20220630,019550,,40258007395,83
20220630,196170,,39897751000,84
20220630,052690,,38960673900,85
20220630,017960,,38793070700,86
20220630,023350,,38786947380,87
20220630,088980,,37451318050,88
20220630,100660,,37042579170,89
20220630,049720,,37012521550,90
20220630,028300,,36655362600,91
20220630,012330,,36496062000,92
20220630,352820,,36482421500,93
20220630,377300,,35695668500,94
20220630,016790,,35472587500,95
20220630,382900,,35020621700,96
20220630,000990,,34542650200,97
20220630,093370,,34052455750,98
20220630,120030,,33416613000,99
20220630,340440,,33310500795,100
20220630,362320,,33245018820,101
20220630,013520,,33126664340,102
20220630,383220,,33119658000,103
20220630,096530,,33053536500,104
20220630,009540,,32656078100,105
20220630,034730,,32304736500,106
20220630,064350,,31874766050,107
20220630,005860,,31278198230,108
20220630,090370,,31231412495,109
20220630,293490,,31117228300,110
20220630,086520,,30543048100,111
20220630,267270,,30291289250,112
20220630,042660,,29628188050,113
20220630,195940,,29316889700,114
20220630,016380,,29168232950,115
20220630,297090,,29151261050,116
20220630,017670,,29010059600,117
20220630,003550,,28542996200,118
20220630,026150,,28390904620,119
20220630,316140,,28329231350,120
20220630,006360,,28178195550,121
20220630,141080,,27926016000,122
20220630,382840,,27877202000,123
20220630,034220,,27837295100,124
20220630,361610,,27825561500,125
20220630,108320,,27542678800,126
20220630,388050,,26645775050,127
20220630,001440,,26530979855,128
20220630,028050,,26426992100,129
20220630,246690,,25564118025,130
20220630,047920,,25400938300,131
20220630,298380,,25204376950,132
20220630,288980,,25177960250,133
20220630,003490,,24782358300,134
20220630,402340,,24615574100,135
20220630,101730,,24136313150,136
20220630,005290,,23969799500,137
20220630,011170,,23510367500,138
20220630,137400,,23047888700,139
20220630,412350,,22623347950,140
20220630,054930,,22551540750,141
20220630,002150,,22533365760,142
20220630,008970,,22231181387,143
20220630,007460,,22175768190,144
20220630,001250,,22036263780,145
20220630,353200,,21911890550,146
20220630,008770,,21496216500,147
20220630,112610,,21346212400,148
20220630,067630,,20956703650,149
20220630,139480,,20839783000,150
20220630,041510,,20627817300,151
20220630,074430,,20488326955,152
20220630,067310,,20447505900,153
20220630,099220,,19907058275,154
20220630,000810,,19895127500,155
20220630,377460,,19456985900,156
20220630,015860,,19368223470,157
20220630,002410,,19156537865,158
20220630,100130,,18986785430,159
20220630,336570,,18815818610,160
20220630,115450,,18450581700,161
20220630,376930,,18299051360,162
20220630,086280,,18234885500,163
20220630,002710,,18033061150,164
20220630,225570,,17926979450,165
20220630,396300,,17706991840,166
20220630,090410,,17597238595,167
20220630,077970,,17587952650,168
20220630,004170,,17562338000,169
20220630,323280,,17503447460,170
20220630,068760,,17463654300,171
20220630,035250,,17152602975,172
20220630,010130,,17104133000,173
20220630,080420,,17004028050,174
20220630,044480,,16938167525,175
20220630,000210,,16744752700,176
20220630,317850,,16634468020,177
20220630,047040,,16539455180,178
20220630,222800,,16539037300,179
20220630,348370,,16354954050,180
20220630,282330,,16326049500,181
20220630,091590,,16271000420,182
20220630,032830,,16127012200,183
20220630,035900,,15866209800,184
20220630,003010,,15818111670,185
20220630,018260,,15752064000,186
20220630,078600,,15672508500,187
20220630,033780,,15595854000,188
20220630,253450,,15500542100,189
20220630,050110,,15480891220,190
20220630,100840,,15354052250,191
20220630,064550,,15332642600,192
20220630,298050,,15268164500,193
20220630,091580,,14972186400,194
20220630,142280,,14837641650,195
20220630,083650,,14836479530,196
20220630,161390,,14462558600,197
20220630,051600,,14235234150,198
20220630,267260,,14168188950,199
20220630,097870,,14016270850,200
20220731,060310,,0,1
20220731,095570,,0,2
20220731,006840,,0,3
20220731,054620,,0,4
20220731,265520,,0,5
20220731,211270,,0,6
20220731,027410,,0,7
20220731,282330,,0,8
20220731,032790,,0,9
20220731,138930,,0,10
20220731,001460,,0,11
20220731,001465,,0,12
20220731,013720,,0,13
20220731,001040,,0,14
20220731,079160,,0,15
20220731,035760,,0,16
20220731,311690,,0,17
20220731,00104K,,0,18
20220731,000120,,0,19
20220731,011150,,0,20
20220731,011155,,0,21
20220731,001045,,0,22
20220731,097950,,0,23
20220731,097955,,0,24
20220731,051500,,0,25
20220731,058820,,0,26
20220731,023460,,0,27
20220731,056730,,0,28
20220731,065770,,0,29
20220731,083660,,0,30
20220731,000590,,0,31
20220731,012030,,0,32
20220731,404950,,0,33
20220731,367340,,0,34
20220731,367360,,0,35
20220731,016610,,0,36
20220731,005830,,0,37
20220731,000990,,0,38
20220731,000995,,0,39
20220731,139130,,0,40
20220731,001530,,0,41
20220731,000210,,0,42
20220731,001880,,0,43
20220731,000215,,0,44
20220731,375500,,0,45
20220731,37550L,,0,46
20220731,37550K,,0,47
20220731,068790,,0,48
20220731,007340,,0,49
20220731,004840,,0,50
20220731,241520,,0,51
20220731,155660,,0,52
20220731,069730,,0,53
20220731,017940,,0,54
20220731,245620,,0,55
20220731,037370,,0,56
20220731,278990,,0,57
20220731,365550,,0,58
20220731,050120,,0,59
20220731,084180,,0,60
20220731,383220,,0,61
20220731,007700,,0,62
20220731,214270,,0,63
20220731,130500,,0,64
20220731,114090,,0,65
20220731,900290,,0,66
20220731,078930,,0,67
20220731,083450,,0,68
20220731,006360,,0,69
20220731,001250,,0,70
20220731,007070,,0,71
20220731,078935,,0,72
20220731,297890,,0,73
20220731,078150,,0,74
20220731,012630,,0,75
20220731,039570,,0,76
20220731,089470,,0,77
20220731,294870,,0,78
20220731,267250,,0,79
20220731,097230,,0,80
20220731,195940,,0,81
20220731,028300,,0,82
20220731,003580,,0,83
20220731,343090,,0,84
20220731,067630,,0,85
20220731,047920,,0,86
20220731,115450,,0,87
20220731,011200,,0,88
20220731,403870,,0,89
20220731,036640,,0,90
20220731,082740,,0,91
20220731,335870,,0,92
20220731,351340,,0,93
20220731,388790,,0,94
20220731,405350,,0,95
20220731,424760,,0,96
20220731,003560,,0,97
20220731,095340,,0,98
20220731,099520,,0,99
20220731,175330,,0,100
20220731,950170,,0,101
20220731,234080,,0,102
20220731,067290,,0,103
20220731,001060,,0,104
20220731,001067,,0,105
20220731,001065,,0,106
20220731,096760,,0,107
20220731,035900,,0,108
20220731,318000,,0,109
20220731,024840,,0,110
20220731,105560,,0,111
20220731,024120,,0,112
20220731,002380,,0,113
20220731,021320,,0,114
20220731,344820,,0,115
20220731,036670,,0,116
20220731,009070,,0,117
20220731,009440,,0,118
20220731,112190,,0,119
20220731,119650,,0,120
20220731,044180,,0,121
20220731,092220,,0,122
20220731,151860,,0,123
20220731,046440,,0,124
20220731,016380,,0,125
20220731,035600,,0,126
20220731,001390,,0,127
20220731,226360,,0,128
20220731,111870,,0,129
20220731,033180,,0,130
20220731,060720,,0,131
20220731,001940,,0,132
20220731,058400,,0,133
20220731,114450,,0,134
20220731,025000,,0,135
20220731,092230,,0,136
20220731,000040,,0,137
20220731,044450,,0,138
20220731,030200,,0,139
20220731,033780,,0,140
20220731,058850,,0,141
20220731,058860,,0,142
20220731,060370,,0,143
20220731,122450,,0,144
20220731,052900,,0,145
20220731,093050,,0,146
20220731,003550,,0,147
20220731,034220,,0,148
20220731,051900,,0,149
20220731,051905,,0,150
20220731,373220,,0,151
20220731,003555,,0,152
20220731,032640,,0,153
20220731,011070,,0,154
20220731,066570,,0,155
20220731,066575,,0,156
20220731,037560,,0,157
20220731,051910,,0,158
20220731,051915,,0,159
20220731,079550,,0,160
20220731,006260,,0,161
20220731,010120,,0,162
20220731,000680,,0,163
20220731,229640,,0,164
20220731,108320,,0,165
20220731,001120,,0,166
20220731,108670,,0,167
20220731,108675,,0,168
20220731,383800,,0,169
20220731,38380K,,0,170
20220731,023150,,0,171
20220731,035420,,0,172
20220731,160550,,0,173
20220731,053290,,0,174
20220731,181710,,0,175
20220731,104200,,0,176
20220731,060250,,0,177
20220731,400760,,0,178
20220731,005940,,0,179
20220731,005945,,0,180
20220731,338100,,0,181
20220731,034310,,0,182
20220731,030190,,0,183
20220731,008260,,0,184
20220731,004250,,0,185
20220731,004255,,0,186
20220731,010060,,0,187
20220731,178920,,0,188
20220731,024940,,0,189
20220731,005490,,0,190
20220731,218410,,0,191
20220731,327260,,0,192
20220731,091340,,0,193
20220731,010950,,0,194
20220731,010955,,0,195
20220731,019550,,0,196
20220731,950110,,0,197
20220731,034120,,0,198
20220731,046140,,0,199
20220731,151910,,0,200
20220831,034020,,1059836314500,1
20220831,005930,,841319635900,2
20220831,064350,,266728117100,3
20220831,000660,,228286190480,4
20220831,012450,,216504184600,5
20220831,017670,,213292250200,6
20220831,365340,,209523544400,7
20220831,373220,,199598615500,8
20220831,010130,,180913510000,9
20220831,388720,,176990117300,10
20220831,107600,,173177846700,11
20220831,009830,,168370037400,12
20220831,006400,,153085811580,13
20220831,005380,,149339417500,14
20220831,323990,,141858182900,15
20220831,389260,,138973270000,16
20220831,051910,,137161612000,17
20220831,096770,,134258732000,18
20220831,048260,,123755275300,19
20220831,005490,,119411488500,20
20220831,048550,,117739924960,21
20220831,003670,,111538891000,22
20220831,086520,,111227839900,23
20220831,000270,,107281720000,24
20220831,005420,,104720444650,25
20220831,388050,,103296694100,26
20220831,247540,,102185534700,27
20220831,035420,,100954572000,28
20220831,035720,,98266319800,29
20220831,047810,,97328315800,30
20220831,011070,,94867845000,31
20220831,009150,,94842650000,32
20220831,001440,,94133868840,33
20220831,053690,,93159977600,34
20220831,352820,,87456771500,35
20220831,048410,,86657571300,36
20220831,010060,,83622338500,37
20220831,376180,,81756669600,38
20220831,024880,,80129700310,39
20220831,047310,,78845530630,40
20220831,005950,,77507019600,41
20220831,095660,,75864452350,42
20220831,066970,,75779297600,43
20220831,005935,,74720275700,44
20220831,010950,,74408083700,45
20220831,086790,,73804043875,46
20220831,340930,,72680451450,47
20220831,055550,,71390775850,48
20220831,066570,,70587675000,49
20220831,028300,,68829904000,50
20220831,382480,,67145979005,51
20220831,011200,,67049609850,52
20220831,317330,,66939375300,53
20220831,316140,,66839805250,54
20220831,001570,,65744707850,55
20220831,105560,,64544899800,56
20220831,034730,,61463388500,57
20220831,322000,,61274973100,58
20220831,083650,,60620787500,59
20220831,090460,,59235726150,60
20220831,068270,,56824805500,61
20220831,003490,,52919909500,62
20220831,000720,,50847748300,63
20220831,010620,,50522715000,64
20220831,028050,,50225188550,65
20220831,012330,,50151157000,66
20220831,115440,,49287158000,67
20220831,353200,,49093444950,68
20220831,004250,,48036871830,69
20220831,205470,,48033082800,70
20220831,053050,,48001307660,71
20220831,302440,,46675143000,72
20220831,207940,,45255120000,73
20220831,030200,,44754522250,74
20220831,323410,,43477937800,75
20220831,159010,,43200762090,76
20220831,015760,,42574664400,77
20220831,403870,,42418742700,78
20220831,329180,,42327336500,79
20220831,220260,,42043400500,80
20220831,025770,,39256462090,81
20220831,143540,,38984963035,82
20220831,028260,,38595069500,83
20220831,005070,,37463550900,84
20220831,007390,,37060294800,85
20220831,036560,,36523133620,86
20220831,091990,,36415950600,87
20220831,302550,,36121971250,88
20220831,373200,,36021897470,89
20220831,299030,,35739542100,90
20220831,033780,,35723786000,91
20220831,095910,,35139736160,92
20220831,003550,,34815962600,93
20220831,011790,,34339555000,94
20220831,000990,,33247198300,95
20220831,041920,,33120417905,96
20220831,010140,,33078062920,97
20220831,054930,,32985009100,98
20220831,145720,,32753219300,99
20220831,008870,,32680684700,100
20220831,174900,,32676326600,101
20220831,259960,,32554485500,102
20220831,041510,,32442380600,103
20220831,033240,,32244741150,104
20220831,100090,,31768371650,105
20220831,036460,,31701289300,106
20220831,037440,,31250475710,107
20220831,016710,,31054529500,108
20220831,047050,,30808834050,109
20220831,333430,,30732179450,110
20220831,011210,,29730288200,111
20220831,063440,,29267338580,112
20220831,036570,,28996108500,113
20220831,006360,,28663470700,114
20220831,361610,,28548101600,115
20220831,084650,,28368424360,116
20220831,052690,,28061895300,117
20220831,079550,,27523620000,118
20220831,085670,,27166052540,119
20220831,090710,,26639417500,120
20220831,091090,,26451010209,121
20220831,009540,,26292182700,122
20220831,011420,,25489761175,123
20220831,090430,,25361127500,124
20220831,052260,,25309195900,125
20220831,008770,,25247868600,126
20220831,038460,,24979647960,127
20220831,044060,,24705722200,128
20220831,222800,,24582969450,129
20220831,118990,,24496732200,130
20220831,124560,,24338412820,131
20220831,039130,,23771321500,132
20220831,032640,,23502305700,133
20220831,112610,,23384766100,134
20220831,095500,,23256149750,135
20220831,263050,,22984552630,136
20220831,267260,,22808895600,137
20220831,005010,,22515286480,138
20220831,018260,,22344572500,139
20220831,402340,,22266624250,140
20220831,000880,,22094707850,141
20220831,051900,,21953371000,142
20220831,025860,,21672450650,143
20220831,129920,,21669747850,144
20220831,009450,,21513125150,145
20220831,093370,,21483039350,146
20220831,086280,,21222902000,147
20220831,020150,,21167985100,148
20220831,001120,,20982362950,149
20220831,019440,,20604107300,150
20220831,382900,,20552473750,151
20220831,900310,,20352801475,152
20220831,315640,,20156879590,153
20220831,060150,,19802249900,154
20220831,293490,,19772713100,155
20220831,078600,,19770008400,156
20220831,096530,,19440205650,157
20220831,121800,,19086059500,158
20220831,074600,,19078457900,159
20220831,077970,,19072211100,160
20220831,053080,,18829745600,161
20220831,067630,,18180183450,162
20220831,281740,,18169178780,163
20220831,000810,,17819639000,164
20220831,204620,,17676864120,165
20220831,042670,,17614799090,166
20220831,267250,,17601856800,167
20220831,005850,,17505245800,168
20220831,121600,,17439650600,169
20220831,213420,,17429001650,170
20220831,139480,,17129275900,171
20220831,011170,,17013453500,172
20220831,272290,,16318720500,173
20220831,336260,,16212019450,174
20220831,073010,,16162196790,175
20220831,117580,,16106753650,176
20220831,377300,,15927183300,177
20220831,377330,,15885978850,178
20220831,009520,,15751493090,179
20220831,039610,,15694477300,180
20220831,201490,,15681417410,181
20220831,032830,,15382987900,182
20220831,278280,,15341725700,183
20220831,257720,,15060941530,184
20220831,032350,,15009304650,185
20220831,125210,,14782180400,186
20220831,000150,,14778781400,187
20220831,331920,,14606202030,188
20220831,182400,,14553612650,189
20220831,249420,,14437122650,190
20220831,028670,,14402933900,191
20220831,263750,,14352865400,192
20220831,108320,,14031882800,193
20220831,034230,,13946553600,194
20220831,005290,,13939004000,195
20220831,071050,,13870818500,196
20220831,137310,,13815136300,197
20220831,021240,,13795618300,198
20220831,017960,,13789121500,199
20220831,272210,,13720374200,200
20220930,005930,,1187343660500,1
20220930,000660,,389466671870,2
20220930,016790,,198770969450,3
20220930,035420,,179743445146,4
20220930,049720,,179363978400,5
20220930,005380,,178250693500,6
20220930,006400,,167903776000,7
20220930,007330,,167168607200,8
20220930,393890,,165749531200,9
20220930,052220,,156789074855,10
20220930,373220,,153804360500,11
20220930,003670,,143084263500,12
20220930,258830,,140739766685,13
20220930,011070,,131855629000,14
20220930,064350,,121910477650,15
20220930,040300,,121863298350,16
20220930,096300,,111423638570,17
20220930,068270,,109024378500,18
20220930,035720,,107097953200,19
20220930,051910,,105464104000,20
20220930,034020,,101722760850,21
20220930,000270,,101498574300,22
20220930,095500,,99716868000,23
20220930,012450,,99047419100,24
20220930,086520,,98203791400,25
20220930,036120,,91423477295,26
20220930,005935,,90946954050,27
20220930,009830,,90612735450,28
20220930,009150,,89305777000,29
20220930,247540,,88917109900,30
20220930,005490,,88070839500,31
20220930,030960,,86307415550,32
20220930,001570,,83442514450,33
20220930,066970,,81973182100,34
20220930,006220,,81037613050,35
20220930,007390,,76864028900,36
20220930,067080,,74413316900,37
20220930,117580,,72339399450,38
20220930,307750,,71904702850,39
20220930,323410,,71807493650,40
20220930,047810,,70917838650,41
20220930,066570,,69767713900,42
20220930,073570,,69437500105,43
20220930,015760,,66432872100,44
20220930,101670,,64606267450,45
20220930,207940,,61437785000,46
20220930,105560,,59134880200,47
20220930,084650,,56864711170,48
20220930,361610,,55260769900,49
20220930,018470,,55225131625,50
20220930,005420,,54735990600,51
20220930,055550,,52879709500,52
20220930,053690,,51039224450,53
20220930,052020,,50419909650,54
20220930,051900,,50327933000,55
20220930,179290,,49856903600,56
20220930,091990,,49078829900,57
20220930,012330,,47817254500,58
20220930,096770,,46984889500,59
20220930,010130,,45626493000,60
20220930,053050,,45448268210,61
20220930,086790,,45029192600,62
20220930,056090,,44785321810,63
20220930,005860,,44263136970,64
20220930,017670,,43489743600,65
20220930,052420,,42859162855,66
20220930,033780,,42140695200,67
20220930,011200,,42087853950,68
20220930,030200,,41646420200,69
20220930,010660,,39960084800,70
20220930,365340,,39871588100,71
20220930,036570,,39469334000,72
20220930,028050,,38558278950,73
20220930,314140,,36564279750,74
20220930,118990,,35569255350,75
20220930,003310,,34807756785,76
20220930,208340,,34722084175,77
20220930,041510,,34531429500,78
20220930,010950,,34053757500,79
20220930,011790,,33875299500,80
20220930,028260,,33874016500,81
20220930,000810,,33616288030,82
20220930,302440,,33097991800,83
20220930,003550,,32663424600,84
20220930,107600,,32586265600,85
20220930,000150,,32128913700,86
20220930,329180,,32072976000,87
20220930,012700,,31804917860,88
20220930,317850,,31730752170,89
20220930,399720,,30853659000,90
20220930,131400,,30239912035,91
20220930,005070,,30105204450,92
20220930,058610,,29831241750,93
20220930,394280,,29731294000,94
20220930,010620,,29603430200,95
20220930,025530,,28971070635,96
20220930,005950,,28606754300,97
20220930,304840,,28578036770,98
20220930,196170,,28547451000,99
20220930,383220,,28190539000,100
20220930,259960,,27875568000,101
20220930,000990,,27808844500,102
20220930,277810,,27076917350,103
20220930,094170,,27026877470,104
20220930,378850,,26986719840,105
20220930,091090,,26745962316,106
20220930,322000,,26431824100,107
20220930,020150,,26246361300,108
20220930,003490,,26017035700,109
20220930,010060,,25771024500,110
20220930,090430,,25641721500,111
20220930,004310,,24969983450,112
20220930,006360,,24882140550,113
20220930,316140,,24371113650,114
20220930,008420,,24235191880,115
20220930,950200,,24087266020,116
20220930,034730,,23668504000,117
20220930,018260,,23652704000,118
20220930,028670,,23641106475,119
20220930,028300,,23398839750,120
20220930,352820,,23294671000,121
20220930,090460,,23213916500,122
20220930,293490,,23206659300,123
20220930,011170,,22579091500,124
20220930,034220,,22327366100,125
20220930,014200,,22100931105,126
20220930,000720,,21987556750,127
20220930,249420,,21672491700,128
20220930,263050,,21131110550,129
20220930,120240,,20925587800,130
20220930,122870,,20851330650,131
20220930,402340,,20759463000,132
20220930,036460,,20676025500,133
20220930,121600,,20483680900,134
20220930,199800,,20281256800,135
20220930,005010,,20191053930,136
20220930,002140,,20157908810,137
20220930,318000,,19806836185,138
20220930,032830,,19716173600,139
20220930,048410,,19682818000,140
20220930,403870,,19522668500,141
20220930,039340,,19339684430,142
20220930,097950,,19263525000,143
20220930,083420,,19085162510,144
20220930,348370,,18750273400,145
20220930,035900,,17931680100,146
20220930,010140,,17857390550,147
20220930,093370,,17801225850,148
20220930,267260,,17400961950,149
20220930,377300,,17387375300,150
20220930,032300,,17296857300,151
20220930,008730,,17109659300,152
20220930,081660,,17047301850,153
20220930,014620,,16923595450,154
20220930,205470,,16840683600,155
20220930,178320,,16684468550,156
20220930,225570,,16496572450,157
20220930,388720,,16294450700,158
20220930,095660,,16250215250,159
20220930,041440,,15996245200,160
20220930,278650,,15951237790,161
20220930,009540,,15914904800,162
20220930,271560,,15761715500,163
20220930,018880,,15746863810,164
20220930,299030,,15687212000,165
20220930,353200,,15658894400,166
20220930,079550,,15630059000,167
20220930,108320,,15468593300,168
20220930,004020,,15466063400,169
20220930,268600,,15079516100,170
20220930,053700,,14982156810,171
20220930,065650,,14876209455,172
20220930,042660,,14842960500,173
20220930,123410,,14777945015,174
20220930,074600,,14740749050,175
20220930,312610,,14604326820,176
20220930,035250,,14558116900,177
20220930,298050,,14088292000,178
20220930,011210,,14040886100,179
20220930,078600,,14030605900,180
20220930,222080,,13917596900,181
20220930,059270,,13827443300,182
20220930,036930,,13767570050,183
20220930,105630,,13751431900,184
20220930,008770,,13733550000,185
20220930,005290,,13661724650,186
20220930,021240,,13595164300,187
20220930,204320,,13159232400,188
20220930,195870,,12933818050,189
20220930,079170,,12752671650,190
20220930,161390,,12751910200,191
20220930,082850,,12702865040,192
20220930,005160,,12654799635,193
20220930,251270,,12652384600,194
20220930,222800,,12650409300,195
20220930,049070,,12630547100,196
20220930,078340,,12570176100,197
20220930,023160,,12525662500,198
20220930,194480,,12381505050,199
20220930,054180,,12378626720,200
20221031,005930,,1126467842000,1
20221031,000660,,524946910700,2
20221031,001570,,523632484050,3
20221031,051910,,462452788000,4
20221031,373220,,331526483000,5
20221031,035420,,265166034000,6
20221031,053690,,235263314900,7
20221031,006400,,215287332011,8
20221031,005950,,207511400800,9
20221031,003670,,171508704000,10
20221031,011070,,165961507500,11
20221031,035720,,156117451100,12
20221031,012450,,117722892400,13
20221031,288980,,117139587005,14
20221031,010660,,115445204270,15
20221031,008770,,112287948000,16
20221031,247540,,110437125500,17
20221031,096770,,104663909000,18
20221031,009830,,102853637650,19
20221031,005380,,101737589500,20
20221031,066970,,99716334300,21
20221031,005490,,93699245000,22
20221031,074610,,90250220150,23
20221031,205470,,88275227700,24
20221031,005935,,79978998600,25
20221031,010130,,79162140000,26
20221031,086520,,74238650700,27
20221031,005860,,73650444940,28
20221031,000270,,71674466100,29
20221031,151860,,66704790790,30
20221031,323410,,64983401500,31
20221031,130500,,64976904290,32
20221031,034020,,63870716800,33
20221031,004310,,62885681015,34
20221031,101670,,62507527750,35
20221031,054930,,60371282850,36
20221031,009150,,59124508500,37
20221031,066570,,57979612800,38
20221031,012330,,57946908500,39
20221031,068270,,57781428500,40
20221031,047810,,57654014900,41
20221031,365340,,54664792800,42
20221031,016790,,53520742650,43
20221031,067170,,53382763710,44
20221031,112040,,50745241800,45
20221031,086790,,50349786366,46
20221031,027710,,48904271030,47
20221031,055550,,46769425900,48
20221031,388050,,45050795310,49
20221031,033780,,44810800600,50
20221031,105560,,42886683950,51
20221031,000990,,42585459450,52
20221031,083930,,40189510450,53
20221031,006880,,39054525530,54
20221031,040300,,38988670890,55
20221031,020150,,38680629500,56
20221031,129920,,37521945560,57
20221031,051900,,37115459000,58
20221031,005160,,35914352840,59
20221031,067160,,35852009200,60
20221031,263050,,35650185120,61
20221031,207940,,35110131000,62
20221031,011200,,34905318200,63
20221031,377220,,34816447160,64
20221031,005420,,34474811300,65
20221031,242040,,34137073145,66
20221031,090430,,33672807400,67
20221031,037230,,33646090750,68
20221031,215600,,33039817800,69
20221031,405000,,32180708450,70
20221031,095500,,31886978400,71
20221031,064350,,31484928050,72
