timestamp,mode,code,name,action,reason
2026-09-01T09:05:45,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -24.7%, 저점 8810 대비 반등 +3.4%, 현재가 9110)"
2026-09-01T09:05:59,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -25.7%, 저점 14000 대비 반등 +18.9%, 현재가 16650)"
2026-09-01T09:15:12,real,121850,코이즈,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 509 대비 +1.2%, 기준 +3.0% 이상 필요)"
2026-09-01T09:15:15,real,487400,케이앤에스아이앤씨,hold,"데이터 부족 (최소 20일 필요, 현재 13일)"
2026-09-01T09:15:17,real,223310,사토시홀딩스,sell,"손절 라인 도달: 종목당 손실액 -17,865원 (기준 -16,000원)"
2026-09-01T09:16:00,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -24.6%, 저점 8810 대비 반등 +3.5%, 현재가 9120)"
2026-09-01T09:16:02,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -27.4%, 저점 14000 대비 반등 +16.2%, 현재가 16270)"
2026-09-01T09:25:12,real,121850,코이즈,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1999 대비 -73.3%, 저점 509 대비 반등 +4.9%, 현재가 534)"
2026-09-01T09:25:14,real,487400,케이앤에스아이앤씨,hold,"데이터 부족 (최소 20일 필요, 현재 13일)"
2026-09-01T09:25:17,real,100090,SK오션플랜트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 12220 대비 +1.1%, 기준 +3.0% 이상 필요)"
2026-09-01T09:25:20,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -24.5%, 저점 8810 대비 반등 +3.6%, 현재가 9130)"
2026-09-01T09:25:24,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -27.3%, 저점 14000 대비 반등 +16.3%, 현재가 16280)"
2026-09-01T09:35:14,real,121850,코이즈,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1999 대비 -73.2%, 저점 509 대비 반등 +5.1%, 현재가 535)"
2026-09-01T09:35:16,real,487400,케이앤에스아이앤씨,hold,"데이터 부족 (최소 20일 필요, 현재 13일)"
2026-09-01T09:35:18,real,100090,SK오션플랜트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 12190 대비 +0.3%, 기준 +3.0% 이상 필요)"
2026-09-01T09:35:22,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.8%, 기준 +3.0% 이상 필요)"
2026-09-01T09:35:26,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -27.2%, 저점 14000 대비 반등 +16.5%, 현재가 16310)"
2026-09-01T09:45:14,real,121850,코이즈,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1999 대비 -73.1%, 저점 509 대비 반등 +5.7%, 현재가 538)"
2026-09-01T09:45:16,real,487400,케이앤에스아이앤씨,hold,"데이터 부족 (최소 20일 필요, 현재 13일)"
2026-09-01T09:45:19,real,100090,SK오션플랜트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 12190 대비 +1.2%, 기준 +3.0% 이상 필요)"
2026-09-01T09:45:22,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.8%, 기준 +3.0% 이상 필요)"
2026-09-01T09:45:26,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -27.3%, 저점 14000 대비 반등 +16.4%, 현재가 16290)"
2026-09-01T09:55:13,real,121850,코이즈,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1999 대비 -72.8%, 저점 509 대비 반등 +6.9%, 현재가 544)"
2026-09-01T09:55:15,real,487400,케이앤에스아이앤씨,hold,"데이터 부족 (최소 20일 필요, 현재 13일)"
2026-09-01T09:55:51,real,100090,SK오션플랜트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 12190 대비 +1.5%, 기준 +3.0% 이상 필요)"
2026-09-01T09:55:54,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.5%, 기준 +3.0% 이상 필요)"
2026-09-01T09:55:58,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -27.6%, 저점 14000 대비 반등 +15.9%, 현재가 16220)"
2026-09-01T10:05:13,real,121850,코이즈,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1999 대비 -73.5%, 저점 509 대비 반등 +3.9%, 현재가 529)"
2026-09-01T10:05:16,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T10:05:18,real,100090,SK오션플랜트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 12190 대비 +2.5%, 기준 +3.0% 이상 필요)"
2026-09-01T10:05:22,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -24.7%, 저점 8810 대비 반등 +3.4%, 현재가 9110)"
2026-09-01T10:05:25,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.8%, 저점 14000 대비 반등 +17.1%, 현재가 16400)"
2026-09-01T10:15:12,real,121850,코이즈,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 509 대비 +2.2%, 기준 +3.0% 이상 필요)"
2026-09-01T10:15:15,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T10:15:17,real,100090,SK오션플랜트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 12190 대비 +1.7%, 기준 +3.0% 이상 필요)"
2026-09-01T10:15:54,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.7%, 기준 +3.0% 이상 필요)"
2026-09-01T10:15:58,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.5%, 저점 14000 대비 반등 +17.6%, 현재가 16470)"
2026-09-01T10:25:12,real,121850,코이즈,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 509 대비 +2.2%, 기준 +3.0% 이상 필요)"
2026-09-01T10:25:14,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T10:25:17,real,028300,HLB,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 34400 대비 +2.6%, 기준 +3.0% 이상 필요)"
2026-09-01T10:25:20,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +3.0%, 기준 +3.0% 이상 필요)"
2026-09-01T10:25:23,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -25.2%, 저점 14000 대비 반등 +19.7%, 현재가 16760)"
2026-09-01T10:35:12,real,121850,코이즈,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 500 대비 +1.4%, 기준 +3.0% 이상 필요)"
2026-09-01T10:35:15,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T10:35:17,real,028300,HLB,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 34400 대비 +2.6%, 기준 +3.0% 이상 필요)"
2026-09-01T10:35:21,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -25.0%, 저점 8810 대비 반등 +3.1%, 현재가 9080)"
2026-09-01T10:35:24,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.4%, 저점 14000 대비 반등 +17.7%, 현재가 16480)"
2026-09-01T10:45:12,real,121850,코이즈,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 500 대비 +2.2%, 기준 +3.0% 이상 필요)"
2026-09-01T10:45:49,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T10:45:51,real,028300,HLB,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 34400 대비 +1.9%, 기준 +3.0% 이상 필요)"
2026-09-01T10:45:55,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.8%, 기준 +3.0% 이상 필요)"
2026-09-01T10:45:58,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -24.9%, 저점 14000 대비 반등 +20.2%, 현재가 16830)"
2026-09-01T10:55:13,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -17.3%, 저점 2639 대비 반등 +36.0%, 현재가 3590)"
2026-09-01T10:55:15,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T10:55:52,real,028300,HLB,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 34400 대비 +1.5%, 기준 +3.0% 이상 필요)"
2026-09-01T10:55:55,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.3%, 기준 +3.0% 이상 필요)"
2026-09-01T10:55:59,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -25.9%, 저점 14000 대비 반등 +18.6%, 현재가 16600)"
2026-09-01T11:05:12,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -16.2%, 저점 2639 대비 반등 +37.7%, 현재가 3635)"
2026-09-01T11:05:15,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -35.4%, 저점 5350 대비 반등 +3.9%, 현재가 5560)"
2026-09-01T11:05:17,real,028300,HLB,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 34400 대비 +1.5%, 기준 +3.0% 이상 필요)"
2026-09-01T11:05:21,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.5%, 기준 +3.0% 이상 필요)"
2026-09-01T11:05:24,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.3%, 저점 14000 대비 반등 +17.9%, 현재가 16500)"
2026-09-01T11:15:12,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T11:15:14,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -35.3%, 저점 5350 대비 반등 +4.1%, 현재가 5570)"
2026-09-01T11:15:17,real,028300,HLB,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 34400 대비 +0.7%, 기준 +3.0% 이상 필요)"
2026-09-01T11:15:56,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.8%, 기준 +3.0% 이상 필요)"
2026-09-01T11:16:00,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -25.9%, 저점 14000 대비 반등 +18.6%, 현재가 16600)"
2026-09-01T11:25:13,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T11:25:15,real,052460,아이크래프트,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 8610 대비 -35.2%, 저점 5350 대비 반등 +4.3%, 현재가 5580)"
2026-09-01T11:25:17,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T11:25:20,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.8%, 기준 +3.0% 이상 필요)"
2026-09-01T11:25:24,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -25.8%, 저점 14000 대비 반등 +18.8%, 현재가 16630)"
2026-09-01T11:35:14,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T11:35:16,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 5300 대비 +0.2%, 기준 +3.0% 이상 필요)"
2026-09-01T11:35:19,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T11:35:22,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.7%, 기준 +3.0% 이상 필요)"
2026-09-01T11:35:26,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.2%, 저점 14000 대비 반등 +18.1%, 현재가 16540)"
2026-09-01T11:45:13,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T11:45:15,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 5220 대비 +1.0%, 기준 +3.0% 이상 필요)"
2026-09-01T11:45:17,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T11:45:21,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.6%, 기준 +3.0% 이상 필요)"
2026-09-01T11:45:24,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.2%, 저점 14000 대비 반등 +18.0%, 현재가 16520)"
2026-09-01T11:55:12,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T11:55:14,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 5220 대비 +2.1%, 기준 +3.0% 이상 필요)"
2026-09-01T11:55:17,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T11:55:20,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +2.7%, 기준 +3.0% 이상 필요)"
2026-09-01T11:55:23,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.1%, 저점 14000 대비 반등 +18.3%, 현재가 16560)"
2026-09-01T12:05:10,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T12:05:11,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 5220 대비 +1.7%, 기준 +3.0% 이상 필요)"
2026-09-01T12:05:12,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T12:05:14,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -25.0%, 저점 8810 대비 반등 +3.1%, 현재가 9080)"
2026-09-01T12:05:15,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.3%, 저점 14000 대비 반등 +17.9%, 현재가 16510)"
2026-09-01T12:15:06,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T12:15:07,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 5170 대비 +0.8%, 기준 +3.0% 이상 필요)"
2026-09-01T12:15:08,real,417030,니어스랩,hold,"데이터 부족 (최소 20일 필요, 현재 7일)"
2026-09-01T12:15:29,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -25.0%, 저점 8810 대비 반등 +3.1%, 현재가 9080)"
2026-09-01T12:15:31,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.6%, 저점 14000 대비 반등 +17.4%, 현재가 16440)"
2026-09-01T12:25:10,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T12:25:11,real,052460,아이크래프트,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 5170 대비 +2.9%, 기준 +3.0% 이상 필요)"
2026-09-01T12:25:32,real,368600,아이씨에이치,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1248 대비 -19.5%, 저점 886 대비 반등 +13.4%, 현재가 1005)"
2026-09-01T12:25:33,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -25.0%, 저점 8810 대비 반등 +3.1%, 현재가 9080)"
2026-09-01T12:25:35,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.4%, 저점 14000 대비 반등 +17.8%, 현재가 16490)"
2026-09-01T12:35:06,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T12:35:07,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -15.2%, 저점 3280 대비 반등 +28.5%, 현재가 4215)"
2026-09-01T12:35:08,real,368600,아이씨에이치,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1248 대비 -19.2%, 저점 886 대비 반등 +13.9%, 현재가 1009)"
2026-09-01T12:35:10,real,328130,루닛,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 12100 대비 -24.9%, 저점 8810 대비 반등 +3.2%, 현재가 9090)"
2026-09-01T12:35:11,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.5%, 저점 14000 대비 반등 +17.6%, 현재가 16460)"
2026-09-01T12:45:06,real,210980,SK디앤디,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4340 대비 -15.9%, 저점 2639 대비 반등 +38.3%, 현재가 3650)"
2026-09-01T12:45:07,real,054940,엑사이엔씨,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 4970 대비 -14.9%, 저점 3280 대비 반등 +29.0%, 현재가 4230)"
2026-09-01T12:45:08,real,368600,아이씨에이치,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 1248 대비 -20.2%, 저점 886 대비 반등 +12.4%, 현재가 996)"
2026-09-01T12:45:09,real,328130,루닛,hold,"하락폭은 충족하지만 아직 반등 확인 안 됨 (최근3일 저점 8810 대비 +3.0%, 기준 +3.0% 이상 필요)"
2026-09-01T12:45:11,real,043260,성호전자,buy,"고점 대비 하락 + 최근3일 저점 대비 반등 확인 (고점 22400 대비 -26.1%, 저점 14000 대비 반등 +18.2%, 현재가 16550)"
